tweet_id,timestamp,rating,retweet_count,favorite_count,breed,confidence,name,stages,source,text
674416750885273600,2015-12-09 02:34:18,10,157,731,Chihuahua,28,Jonah,none,Twitter for iPhone,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY
674291837063053312,2015-12-08 18:17:56,11,6533,15817,Cardigan,61,Kenny,none,Twitter for iPhone,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK
674271431610523648,2015-12-08 16:56:51,10,800,1682,German_shepherd,99,None,none,Twitter for iPhone,"""AT DAWN, WE RIDE""
10/10 for both dogs https://t.co/3aXX6wH6it"
674269164442398721,2015-12-08 16:47:50,8,255,961,pug,62,Bob,none,Twitter for iPhone,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N"
674262580978937856,2015-12-08 16:21:41,9,498,1391,Greater_Swiss_Mountain_dog,51,Gus,pupper,Twitter for iPhone,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7
674255168825880576,2015-12-08 15:52:13,10,619,1581,Eskimo_dog,61,Bobbay,none,Twitter for iPhone,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx
674075285688614912,2015-12-08 03:57:26,11,316,1047,Airedale,30,Mitch,none,Twitter for iPhone,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4
674053186244734976,2015-12-08 02:29:37,10,1441,3576,Cardigan,98,Stanley,none,Twitter for iPhone,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5"
674042553264685056,2015-12-08 01:47:22,12,142,772,toy_poodle,92,None,none,Twitter for iPhone,Yea I can't handle the cuteness anymore. Curls for days. 12/10 for all https://t.co/sAI6gCGZYX
674038233588723717,2015-12-08 01:30:12,12,456,1176,Eskimo_dog,35,Kaiya,pupper,Twitter for iPhone,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk
674036086168010753,2015-12-08 01:21:40,9,240,906,toy_poodle,68,Daisy,none,Twitter for iPhone,Meet Daisy. She has no eyes &amp; her face has been blurry since birth. Quite the trooper tho. Still havin a blast. 9/10 https://t.co/jcNdw43BIP
674019345211760640,2015-12-08 00:15:09,10,340,1208,collie,99,Acro,none,Twitter for iPhone,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs
674014384960745472,2015-12-07 23:55:26,11,714,1676,Pembroke,74,Aiden,none,Twitter for iPhone,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD
673956914389192708,2015-12-07 20:07:04,10,1069,2091,pug,58,none,pupper,Twitter for iPhone,This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd
673887867907739649,2015-12-07 15:32:42,10,274,994,Brabancon_griffon,21,None,none,Twitter for iPhone,When you're having a great time sleeping and your mom comes in and turns on the lights. 10/10 https://t.co/6qYd6BNSPd
673711475735838725,2015-12-07 03:51:47,10,325,1114,Maltese_dog,60,None,none,Twitter for iPhone,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10 https://t.co/MTOOksRzvH
673708611235921920,2015-12-07 03:40:24,12,315,1153,golden_retriever,93,Riley,none,Twitter for iPhone,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8
673707060090052608,2015-12-07 03:34:14,10,434,1177,German_short-haired_pointer,93,Raymond,pupper,Twitter for iPhone,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM
673705679337693185,2015-12-07 03:28:45,8,439,1337,Shih-Tzu,16,Dot,none,Twitter for iPhone,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd
673688752737402881,2015-12-07 02:21:29,9,534,1325,soft-coated_wheaten_terrier,34,Larry,none,Twitter for iPhone,Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry https://t.co/jMki5GOV3y
673662677122719744,2015-12-07 00:37:52,12,397,1339,Labrador_retriever,95,Kendall,none,Twitter for iPhone,This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj
673656262056419329,2015-12-07 00:12:23,10,265,769,bull_mastiff,70,Albert,pupper,Twitter for iPhone,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We
673580926094458881,2015-12-06 19:13:01,8,297,882,beagle,98,None,none,Twitter for iPhone,When you ask your professor about extra credit on the last day of class. 8/10 https://t.co/H6rqZyE4NP
673359818736984064,2015-12-06 04:34:25,8,728,1558,English_setter,69,Steve,none,Twitter for iPhone,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/EPq0MRAraJ
673355879178194945,2015-12-06 04:18:46,11,652,1606,Rottweiler,52,Koda,none,Twitter for iPhone,This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10 https://t.co/0zUxlrhZrQ
673352124999274496,2015-12-06 04:03:51,12,597,1761,golden_retriever,67,None,none,Twitter for iPhone,*lets out a tiny screech and then goes into complete cardiac arrest* 12/10 https://t.co/az5PLGzVNJ
673343217010679808,2015-12-06 03:28:27,11,289,1038,Chihuahua,54,None,none,Twitter for iPhone,IT'S SO SMALL ERMERGERF 11/10 https://t.co/dNUbKOSiWW
673320132811366400,2015-12-06 01:56:44,11,8705,14441,Samoyed,97,Frankie,none,Twitter for iPhone,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf
673317986296586240,2015-12-06 01:48:12,10,293,924,miniature_pinscher,38,None,none,Twitter for iPhone,Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both https://t.co/juX48bWpng
673295268553605120,2015-12-06 00:17:55,8,3484,8046,golden_retriever,88,Eve,pupper,Twitter for iPhone,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg
673270968295534593,2015-12-05 22:41:22,11,400,1134,Shih-Tzu,61,Mac,none,Twitter for iPhone,This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum
673213039743795200,2015-12-05 18:51:11,10,929,2410,schipperke,88,Dexter,none,Twitter for iPhone,This is Dexter. He just got some big news. 10/10 https://t.co/CbvCUE6PFI
672995267319328768,2015-12-05 04:25:50,8,328,1001,French_bulldog,71,Pumpkin,none,Twitter for iPhone,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10 https://t.co/odpuqtz2Fq
672988786805112832,2015-12-05 04:00:04,10,314,1039,Lakeland_terrier,83,Schnozz,pupper,Twitter for iPhone,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG
672975131468300288,2015-12-05 03:05:49,10,1015,1813,pug,83,Chuckles,pupper,Twitter for iPhone,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1
672968025906282496,2015-12-05 02:37:35,11,602,1405,toy_poodle,67,Gustaf,none,Twitter for iPhone,This is Gustaf. He's a purebred Chevy Equinox. Loves to shred. Gnarly lil pup. Great with the babes. 11/10 https://t.co/7CbO2eMAgJ
672964561327235073,2015-12-05 02:23:49,10,701,1530,Chihuahua,29,Terry,none,Twitter for iPhone,This is Terry. He's a Toasty Western Sriracha. Doubles as a table. Great for parties. 10/10 would highly recommend https://t.co/1ui7a1ZLTT
672877615439593473,2015-12-04 20:38:19,8,405,1096,Chihuahua,41,Oscar,none,Twitter for iPhone,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar https://t.co/dJHI7uC2y3
672640509974827008,2015-12-04 04:56:09,9,348,1032,Chesapeake_Bay_retriever,42,Leonidas,none,Twitter for iPhone,This is Leonidas. He just got rekt by a snowball. 9/10 doggy down https://t.co/uNrmYDUa9M
672622327801233409,2015-12-04 03:43:54,12,542,1377,golden_retriever,95,None,pupper,Twitter for iPhone,This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly https://t.co/Cv7dRdcMvQ
672594978741354496,2015-12-04 01:55:13,9,661,1411,Great_Pyrenees,75,Scott,pupper,Twitter for iPhone,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz
672591762242805761,2015-12-04 01:42:26,10,367,1014,kuvasz,77,Taz,none,Twitter for iPhone,This is Taz. He boxes leaves. 10/10 https://t.co/bWQ0iIcP0w
672523490734551040,2015-12-03 21:11:09,10,189,696,golden_retriever,56,None,none,Twitter for iPhone,When she says she'll be ready in a minute but you've been waiting in the car for almost an hour. 10/10 https://t.co/EH0N3dFKUi
672488522314567680,2015-12-03 18:52:12,10,482,1187,Doberman,60,Jackie,none,Twitter for iPhone,"This is Jackie. She was all ready to go out, but her friends just cancelled on her. 10/10 hang in there Jackie https://t.co/rVfi6CCidK"
672482722825261057,2015-12-03 18:29:09,10,665,1221,West_Highland_white_terrier,58,none,none,Twitter for iPhone,This is light saber pup. Ready to fight off evil with light saber. 10/10 true hero https://t.co/LPPa3btIIt
672481316919734272,2015-12-03 18:23:34,12,137,757,Border_collie,59,Jazz,pupper,Twitter for iPhone,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP
672466075045466113,2015-12-03 17:23:00,12,598,1447,cocker_spaniel,15,Franq,none,Twitter for iPhone,This is Franq and Pablo. They're working hard getting ready for Christmas. 12/10 for both. Amazing pups https://t.co/8lKFBOQ2J5
672267570918129665,2015-12-03 04:14:13,10,666,1588,Irish_terrier,71,None,none,Twitter for iPhone,When you accidentally open up the front facing camera. 10/10 https://t.co/jDXxZARQIZ
672254177670729728,2015-12-03 03:21:00,11,800,1515,pug,97,Rolf,pupper,Twitter for iPhone,This is Rolf. He's having the time of his life. 11/10 good pupper https://t.co/OO6MqEbqG3
672248013293752320,2015-12-03 02:56:30,10,656,1833,Irish_terrier,41,None,none,Twitter for iPhone,10/10 for dog. 7/10 for cat. 12/10 for human. Much skill. Would pet all https://t.co/uhx5gfpx5k
672239279297454080,2015-12-03 02:21:48,7,347,953,pug,33,Ridley,none,Twitter for iPhone,This is Ridley. He doesn't know how to couch. 7/10 https://t.co/UHJE0UgMf7
672222792075620352,2015-12-03 01:16:17,9,231,833,beagle,95,Cal,none,Twitter for iPhone,This is Cal. He's a Swedish Geriatric Cheddar. Upset because the pope is laughing at his eyebrows. 9/10 https://t.co/EW4MsOrF5O
672169685991993344,2015-12-02 21:45:16,10,408,1074,cocker_spaniel,99,Bradley,none,Twitter for iPhone,This is Bradley. That is his sandwich. He carries it everywhere. 10/10 https://t.co/AjBkGTyCeO
672160042234327040,2015-12-02 21:06:56,8,395,918,pug,56,Bubba,pupper,Twitter for iPhone,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper https://t.co/aNkkl5nH3W
672095186491711488,2015-12-02 16:49:14,9,395,1063,pug,79,Tuco,none,Twitter for iPhone,This is Tuco. That's the toast that killed his father. 9/10 https://t.co/ujnWy26RMe
671866342182637568,2015-12-02 01:39:53,10,548,1191,Labrador_retriever,87,Dylan,none,Twitter for iPhone,Meet Dylan. He can use a fork but clearly can't put on a sweatshirt correctly. Looks like a disgruntled teen. 10/10 https://t.co/FWJQ1zQLiI
671768281401958400,2015-12-01 19:10:13,10,572,1269,Chihuahua,50,None,none,Twitter for iPhone,When you try to recreate the scene from Lady &amp; The Tramp but then remember you don't have a significant other. 10/10 https://t.co/TASnD8Q08S
671561002136281088,2015-12-01 05:26:34,13,7931,13679,Gordon_setter,46,none,none,Twitter for iPhone,This is the best thing I've ever seen so spread it like wildfire &amp; maybe we'll find the genius who created it. 13/10 https://t.co/q6RsuOVYwU
671542985629241344,2015-12-01 04:14:59,10,616,1166,Shetland_sheepdog,98,JD,none,Twitter for iPhone,"This is JD (stands for ""just dog""). He's like Airbud but with trading card games instead of sports. 10/10 much skill https://t.co/zzueJV9jCF"
671536543010570240,2015-12-01 03:49:23,9,441,1253,pug,53,Reginald,none,Twitter for iPhone,This is Reginald. He's pondering what life would be like without so much damn skin. 9/10 it'll be ok buddy https://t.co/1U5Ro5FA4c
671528761649688577,2015-12-01 03:18:27,10,280,896,Doberman,78,Jax,none,Twitter for iPhone,Meet Jax. He's in the middle of a serious conversation and is trying unbelievably hard not to laugh. 10/10 https://t.co/HwiLcDPaCi
671518598289059840,2015-12-01 02:38:04,9,319,1010,Lakeland_terrier,42,Scruffers,none,Twitter for iPhone,This is Scruffers. He's being violated on multiple levels and is not happy about it. 9/10 hang in there Scruffers https://t.co/nLQoltwEZ7
671485057807351808,2015-12-01 00:24:48,11,253,806,Samoyed,62,Penelope,none,Twitter for iPhone,Meet Penelope. She is a white Macadamias Duodenum. Very excited about wall. Lives on Frosted Flakes. 11/10 good pup https://t.co/CqcRagJlyS
671357843010908160,2015-11-30 15:59:17,9,157,426,Italian_greyhound,83,None,none,Twitter for iPhone,Tfw she says hello from the other side. 9/10 https://t.co/lS1TIDagIb
671355857343524864,2015-11-30 15:51:24,10,119,508,miniature_poodle,31,Lou,none,Twitter for iPhone,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there. 10/10 would pet firmly https://t.co/FoCULrC3rD
671186162933985280,2015-11-30 04:37:05,10,241,788,Chihuahua,31,Sparky,none,Twitter for iPhone,This is Sparky. That's his pancake now. He will raise it as his own. 10/10 https://t.co/96tMaWyoWt
671182547775299584,2015-11-30 04:22:44,12,378,1193,Rottweiler,33,None,none,Twitter for iPhone,This pup holds the secrets of the universe in his left eye. 12/10 https://t.co/F7xwE0wmnu
671154572044468225,2015-11-30 02:31:34,11,241,769,Labrador_retriever,49,Holly,none,Twitter for iPhone,Meet Holly. She's trying to teach small human-like pup about blocks but he's not paying attention smh. 11/10 &amp; 8/10 https://t.co/RcksaUrGNu
671151324042559489,2015-11-30 02:18:39,12,166,714,Rottweiler,78,None,none,Twitter for iPhone,*struggling to breathe properly* 12/10 https://t.co/NKHx0pcOii
671147085991960577,2015-11-30 02:01:49,9,254,713,Yorkshire_terrier,46,none,none,Twitter for iPhone,This is a Helvetica Listerine named Rufus. This time Rufus will be ready for the UPS guy. He'll never expect it 9/10 https://t.co/34OhVhMkVr
671138694582165504,2015-11-30 01:28:28,10,448,996,Samoyed,58,None,none,Twitter for iPhone,Me running from commitment. 10/10 https://t.co/ycVJyFFkES
671134062904504320,2015-11-30 01:10:04,8,212,796,Shih-Tzu,18,Clarence,none,Twitter for iPhone,Say hello to Clarence. He's a western Alkaline Pita. Very proud of himself for dismembering his stuffed dog pal 8/10 https://t.co/BHxr9O7wJY
671109016219725825,2015-11-29 23:30:32,8,478,1225,basenji,85,Toby,none,Twitter for iPhone,This is Toby. He asked for chocolate cake for his birthday but was given vanilla instead. 8/10 it'll be ok Toby https://t.co/sYi2G0he4H
670995969505435648,2015-11-29 16:01:20,12,317,1175,redbone,86,None,none,Twitter for iPhone,Yea I can't handle this job anymore your dogs are too adorable. 12/10 https://t.co/N9W5L7BLTm
670823764196741120,2015-11-29 04:37:03,12,205,824,Labrador_retriever,94,Remington,none,Twitter for iPhone,This is Remington. He's a man dime. 12/10 https://t.co/m3ufSDwHHJ
670815497391357952,2015-11-29 04:04:12,10,1708,3410,American_Staffordshire_terrier,91,Sage,none,Twitter for iPhone,This is Sage. He likes to burn shit. 10/10 https://t.co/nLYruSMRe6
670811965569282048,2015-11-29 03:50:10,10,295,1202,basset,99,Maggie,none,Twitter for iPhone,Meet Maggie. She enjoys her stick in the yard. Very content. Much tranquility. 10/10 keep it up pup https://t.co/eYP9i9gfYn
670807719151067136,2015-11-29 03:33:17,11,546,1234,Old_English_sheepdog,95,Andy,none,Twitter for iPhone,"Say hello to Andy. He can balance on one foot, obliterate u in checkers, &amp; transform into a rug. 11/10 much talents https://t.co/idzH8JH06g"
670804601705242624,2015-11-29 03:20:54,10,1035,2098,Pomeranian,86,Mason,none,Twitter for iPhone,Meet Mason. He's a total frat boy. Pretends to be Hawaiian. Head is unbelievably round. 10/10 would pet so damn well https://t.co/DM3ZP3AA7b
670803562457407488,2015-11-29 03:16:46,10,95,362,basenji,34,None,none,Twitter for iPhone,I would do radical things in the name of Dog God. I'd believe every word in that book. 10/10 https://t.co/9ZuGAmLZDR
670797304698376195,2015-11-29 02:51:54,11,262,780,Pembroke,47,Trigger,none,Twitter for iPhone,This is Trigger. He was minding his own business on stair when he overheard someone say they don't like bacon. 11/10 https://t.co/yqohZK4CL0
670789397210615808,2015-11-29 02:20:29,9,255,700,beagle,29,None,none,Twitter for iPhone,Two obedient dogs here. Left one has extra leg sticking out of its back. They each get 9/10. Would pet both at once https://t.co/RGcNPsmAfY
670782429121134593,2015-11-29 01:52:48,5,863,1691,Chihuahua,95,None,none,Twitter for iPhone,"This dude slaps your girl's ass what do you do?
5/10 https://t.co/6dioUL6gcP"
670778058496974848,2015-11-29 01:35:26,10,77,345,pug,77,None,none,Twitter for iPhone,"""To bone or not to bone?""
10/10 https://t.co/4g5kFdxp6g"
670755717859713024,2015-11-29 00:06:39,9,123,475,keeshond,99,Gin,none,Twitter for iPhone,Say hello to Gin &amp; Tonic. They're having a staring contest. Very very intense. 9/10 for both https://t.co/F6bI9dF16E
670717338665226240,2015-11-28 21:34:09,12,547,1301,Pomeranian,36,None,none,Twitter for iPhone,*screams for a little bit and then crumples to the floor shaking* 12/10 https://t.co/W2MCt9pTed
670704688707301377,2015-11-28 20:43:53,6,405,814,Norwich_terrier,41,Danny,none,Twitter for iPhone,Meet Danny. He's too good to look at the road when he's driving. Absolute menace. 6/10 completely irresponsible https://t.co/I1lMUy1FqH
670679630144274432,2015-11-28 19:04:19,8,315,799,Ibizan_hound,34,Pluto,none,Twitter for iPhone,This is Pluto. He's holding little waddling dog hostage. Little waddling dog very desperate at this point sos. 8/10 https://t.co/HMcD9SLOAN
670676092097810432,2015-11-28 18:50:15,8,45,267,Dandie_Dinmont,67,Bloo,none,Twitter for iPhone,This is Bloo. He's a Westminster Cîroc. Doesn't think Bart deserves legs. Nice flowers. 8/10 https://t.co/IAc1QCczMc
670444955656130560,2015-11-28 03:31:48,10,2153,7120,English_springer,40,Paull,none,Twitter for iPhone,This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq
670442337873600512,2015-11-28 03:21:24,11,213,690,Sussex_spaniel,40,Koda,none,Twitter for iPhone,Meet Koda. He's large. Looks very soft. Great bangs. Powerful owner. 11/10 would pet the hell out of https://t.co/mzPoS9wCqp
670428280563085312,2015-11-28 02:25:32,11,694,1484,chow,33,Willy,none,Twitter for iPhone,This is Willy. He's millennial af. 11/10 https://t.co/Fm1SvVLsad
670411370698022913,2015-11-28 01:18:21,12,991,2176,Maltese_dog,58,Scooter,none,Twitter for iPhone,Meet Scooter. He's ready for his first day of middle school. Remarkable tongue. 12/10 https://t.co/1DJfHmfBQN
670403879788544000,2015-11-28 00:48:35,10,173,460,pug,80,Nigel,none,Twitter for iPhone,This is Nigel. He accidentally popped his ball after dunking so hard the backboard shattered. 10/10 great great pup https://t.co/vSd1TWFK1I
670385711116361728,2015-11-27 23:36:23,8,234,593,whippet,17,Larry,none,Twitter for iPhone,Meet Larry. He's a Panoramic Benzoate. Can shoot lasers out of his eyes. Very neat. Stuck in that position tho. 8/10 https://t.co/MAZx8MPF0S
670374371102445568,2015-11-27 22:51:19,12,295,785,English_springer,97,Daisy,none,Twitter for iPhone,Meet Daisy. She's rebellious. Full of teen angst. Thought her food should be evenly dispersed around the room. 12/10 https://t.co/8yzgYzP94K
670338931251150849,2015-11-27 20:30:30,10,122,451,cairn,24,Butters,none,Twitter for iPhone,This is Butters. He's not ready for Thanksgiving to be over. 10/10 poor Butters https://t.co/iTc578yDmY
670319130621435904,2015-11-27 19:11:49,11,1359,4110,Irish_terrier,25,None,none,Twitter for iPhone,"AT DAWN...
WE RIDE

11/10 https://t.co/QnfO7HEQGA"
670290420111441920,2015-11-27 17:17:44,11,315,750,Chihuahua,36,Sandra,none,Twitter for iPhone,This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant. 11/10 https://t.co/orbkAq9kYF
670093938074779648,2015-11-27 04:16:59,9,365,1106,toy_poodle,38,Wally,none,Twitter for iPhone,This is Wally. He's a Flaccid Mitochondria. Going on vacation. Bag definitely full of treats. Great hat. 9/10 https://t.co/vYs9IVzHY9
670086499208155136,2015-11-27 03:47:25,10,275,740,German_short-haired_pointer,27,None,none,Twitter for iPhone,"""Hi yes this is dog. I can't help with that s- sir please... the manager isn't in right n- well that was rude""
10/10 https://t.co/DuQXATW27f"
670073503555706880,2015-11-27 02:55:47,10,874,1674,malamute,60,Winston,none,Twitter for iPhone,Meet Winston. He wants to be a power drill. Very focused. 10/10 I believe in you Winston https://t.co/exGrzT9O88
670061506722140161,2015-11-27 02:08:07,11,373,822,Italian_greyhound,32,Liam,none,Twitter for iPhone,"This is Liam. He has a particular set of skills. He will look for you, he will find you, and he will kill you. 11/10 https://t.co/uQMFKv1vjn"
670046952931721218,2015-11-27 01:10:17,11,191,684,Blenheim_spaniel,99,Ben,none,Twitter for iPhone,This is Ben &amp; Carson. It's impossible for them to tilt their heads in the same direction. Cheeky wink by Ben. 11/10s https://t.co/465sIBdvzU
670003130994700288,2015-11-26 22:16:09,10,100,352,beagle,37,Raphael,none,Twitter for iPhone,This is Raphael. He is a Baskerville Conquistador. Entertains at all the gatherings. 10/10 simply magnificent https://t.co/3NTykJmtHt
669970042633789440,2015-11-26 20:04:40,10,65,317,miniature_pinscher,73,Julio,none,Twitter for iPhone,This is Julio. He was one of the original Ringling Bros. Exceptional balance. Very alert. Ready for anything. 10/10 https://t.co/aeURGO9Qs8
669942763794931712,2015-11-26 18:16:16,11,183,536,vizsla,74,Andru,none,Twitter for iPhone,This is Andru. He made his very own lacrosse stick. Much dedication. Big dreams. Tongue slip. 11/10 go get em Andru https://t.co/1VJoY3OJ1F
669926384437997569,2015-11-26 17:11:11,12,115,400,Pomeranian,98,None,none,Twitter for iPhone,I've never seen a dog so genuinely happy about a tennis ball. 12/10 s'cute https://t.co/9RYY2NtHDw
669683899023405056,2015-11-26 01:07:38,10,119,412,Pomeranian,99,Kloey,none,Twitter for iPhone,This is Kloey. Her mother was a unicorn. 10/10 https://t.co/NvKJRYDosA
669680153564442624,2015-11-26 00:52:45,8,311,712,dalmatian,14,Shawwn,none,Twitter for iPhone,This is Shawwn. He's a Turkish Gangrene Robitussin. Spectacular tongue. Cranks out push-ups. 8/10 #NoDaysOff #swole https://t.co/IQFZKNUlXx
669603084620980224,2015-11-25 19:46:30,10,401,1006,Maltese_dog,65,None,none,Twitter for iPhone,"Very human-like. Cute overbite smile *finger to earpiece* I'm being told that the dog is actually on the right
10/10 https://t.co/MSIbWu4YYs"
669573570759163904,2015-11-25 17:49:14,10,156,467,West_Highland_white_terrier,94,Linda,none,Twitter for iPhone,This is Linda. She just looked up and saw you glancing at your neighboring classmate's test. 10/10 https://t.co/UpFFYhA1Id
669567591774625800,2015-11-25 17:25:28,9,61,248,Chihuahua,98,Kollin,none,Twitter for iPhone,Meet Kollin. He's a Parakeetian Badminton from Denmark. Great artist. Taking break from research. Loves wicker 9/10 https://t.co/XPLB3eoXiX
669564461267722241,2015-11-25 17:13:02,10,133,413,toy_poodle,62,none,none,Twitter for iPhone,This is a Coriander Baton Rouge named Alfredo. Loves to cuddle with smaller well-dressed dog. 10/10 would hug lots https://t.co/eCRdwouKCl
669393256313184256,2015-11-25 05:52:43,10,83,383,cocker_spaniel,35,Ronduh,none,Twitter for iPhone,Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point. 10/10 would pet extra well https://t.co/juktj5qiaD
669375718304980992,2015-11-25 04:43:02,6,792,1425,Airedale,16,Billl,none,Twitter for iPhone,This is Billl. He's trying to be a ghost but he's not very good at it. 6/10 c'mon Billl https://t.co/ero0XfdGtY
669371483794317312,2015-11-25 04:26:12,10,196,524,Brabancon_griffon,48,Oliviér,none,Twitter for iPhone,This is Oliviér. He's a Baptist Hindquarter. Also smooth af with the babes. 10/10 I'd totally get in a car with him https://t.co/fj4c170cxk
669367896104181761,2015-11-25 04:11:57,10,172,485,basset,74,Chip,none,Twitter for iPhone,This is Chip. Chip's pretending to be choked. 10/10 lol classic Chip https://t.co/yoB0SM1AAP
669363888236994561,2015-11-25 03:56:01,10,252,669,golden_retriever,53,None,none,Twitter for iPhone,Here we have a Gingivitis Pumpernickel named Zeus. Unmatched tennis ball capacity. 10/10 would highly recommend https://t.co/jPkd7hhX7m
669359674819481600,2015-11-25 03:39:17,11,134,390,Labrador_retriever,36,Saydee,none,Twitter for iPhone,Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick https://t.co/Eh2v0AyJbi
669354382627049472,2015-11-25 03:18:15,8,1390,2889,Chihuahua,97,Dug,none,Twitter for iPhone,Meet Dug. Dug fucken loves peaches. 8/10 https://t.co/JtA1TG21Xx
669328503091937280,2015-11-25 01:35:25,12,452,1081,Siberian_husky,42,Kirk,none,Twitter for iPhone,This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk https://t.co/0twoigv5jP
669327207240699904,2015-11-25 01:30:16,13,127,610,golden_retriever,91,None,none,Twitter for iPhone,Just got home from college. Dis my dog. She does all my homework. Big red turd in background. 13/10 no bias at all https://t.co/6WGFp9cuj6
669216679721873412,2015-11-24 18:11:04,8,422,958,golden_retriever,99,Clarq,none,Twitter for iPhone,This is Clarq. He's a golden Quetzalcoatl. Clarq enjoys eating his own foot. Damn it Clarq. 8/10 would pet firmly https://t.co/d8ybynaRwZ
669203728096960512,2015-11-24 17:19:36,9,522,1074,pug,91,Samsom,none,Twitter for iPhone,This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy https://t.co/HPoce45SI3
669037058363662336,2015-11-24 06:17:19,10,336,698,Chihuahua,80,None,none,Twitter for iPhone,"Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 https://t.co/Lh1BsJrWPp"
669000397445533696,2015-11-24 03:51:38,11,6965,22118,Pembroke,82,Terrance,none,Twitter for iPhone,Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/ixcuUYCbdD
668979806671884288,2015-11-24 02:29:49,12,382,842,golden_retriever,60,Chaz,none,Twitter for iPhone,This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 https://t.co/uxdOfblUB0
668975677807423489,2015-11-24 02:13:25,11,641,1386,basset,60,Jeremy,none,Twitter for iPhone,This is Jeremy. He hasn't grown into his skin yet. Ears hit the floor. Probably trips on them sometimes. 11/10 https://t.co/LqAMlFVBoY
668955713004314625,2015-11-24 00:54:05,10,77,300,cocker_spaniel,36,none,none,Twitter for iPhone,This is a Slovakian Helter Skelter Feta named Leroi. Likes to skip on roofs. Good traction. Much balance. 10/10 wow! https://t.co/Dmy2mY2Qj5
